"Petition","URL","State","Signatures Count"
"Review Government's approach to redacting Polish Military Records held by MoD","https://petition.parliament.uk/petitions/717688","closed",2908
"Give Hate Crime Victims Access to Safe Housing: End Discriminatory Rules","https://petition.parliament.uk/petitions/717732","closed",65
"Increase investment in Higher Education","https://petition.parliament.uk/petitions/717734","closed",75
"Strengthen laws on Phone Theft & stolen data","https://petition.parliament.uk/petitions/717736","closed",73
" Lower the time for UK-born children to apply for ILR from 7 years to 5 years","https://petition.parliament.uk/petitions/717746","closed",115
"Require all to have GB licence to drive here & fund more enforcement.","https://petition.parliament.uk/petitions/717758","closed",104
"Reduce the state pension age for women due to menopause symptoms","https://petition.parliament.uk/petitions/717775","closed",81
"Require landowners to protect public footpaths in areas shared with cattle","https://petition.parliament.uk/petitions/717785","closed",82
"Hold regional referendums on local government and devolution changes","https://petition.parliament.uk/petitions/717798","closed",107
"Regulate Sodium Nitrite & Improve Mental Health Services to Prevent Suicides","https://petition.parliament.uk/petitions/717816","closed",43
"Reverse guidance stopping refugees gaining citizenship","https://petition.parliament.uk/petitions/717817","closed",30637
"Negotiate UK-wide recognition of older person's bus passes","https://petition.parliament.uk/petitions/717827","closed",1965
"Provide funding to make more NHS dentists available","https://petition.parliament.uk/petitions/717828","closed",849
"Ban shops that aren’t registered vape shops from selling vaping products","https://petition.parliament.uk/petitions/717840","closed",57
"Introduce the history of trains and railways to the National Curriculum","https://petition.parliament.uk/petitions/717844","closed",46
"Fund support for elderly or unwell parents who are carers for disabled children ","https://petition.parliament.uk/petitions/717850","closed",326
"End the Practice of sectioning & Review the Mental Health Act","https://petition.parliament.uk/petitions/717887","closed",27
"Change the mathematics curriculum to be more relevant to real life","https://petition.parliament.uk/petitions/717895","closed",35
"Fund treatment for R-CPD on the NHS","https://petition.parliament.uk/petitions/717898","closed",317
"Make burning, desecration or harming religious books a specific criminal offence","https://petition.parliament.uk/petitions/717905","closed",25
"End financial support for meat & dairy producers and put VAT on their products","https://petition.parliament.uk/petitions/717908","closed",27
"Ban online sales of cameras disguised as household items","https://petition.parliament.uk/petitions/717919","closed",31
"Establish a bank holiday on the Monday after Remembrance Sunday","https://petition.parliament.uk/petitions/717925","closed",3566
"Make illegal to drive off after hitting any animal or wildlife without reporting","https://petition.parliament.uk/petitions/717937","closed",64
"Launch a public inquiry to investigate political bias in the national media ","https://petition.parliament.uk/petitions/717938","closed",124
"Ban ‘payment per fine’ incentives for Anti-Social Behaviour penalties","https://petition.parliament.uk/petitions/717945","closed",80
"Require that driverless cars avoid harming hedgehogs","https://petition.parliament.uk/petitions/717952","closed",57
"Urgent Action Needed: New Measures to Address Hepatitis B","https://petition.parliament.uk/petitions/717963","closed",100
"Expel all US military personnel from military bases in the UK","https://petition.parliament.uk/petitions/717971","closed",65
"Fund automated external defibrillators for homes","https://petition.parliament.uk/petitions/717976","closed",17
"Stop Vets insisting total payment upfront when pets are covered by insurance","https://petition.parliament.uk/petitions/717997","closed",91
"Review support for British International medical graduates & others to join NHS","https://petition.parliament.uk/petitions/718055","closed",37
"Require cyclists to stay 2 metres away from pedestrians and horse riders
","https://petition.parliament.uk/petitions/718128","closed",94
"Ban service charges on houses","https://petition.parliament.uk/petitions/718158","closed",35
"Hold a referendum on a future UK Security/Defence pact with any European country","https://petition.parliament.uk/petitions/718160","closed",342
"Immediately remove FATCA reporting requirements on UK financial institutions","https://petition.parliament.uk/petitions/718181","closed",106
"Require schools to notify parents with PR of welfare concerns about their child","https://petition.parliament.uk/petitions/718188","closed",64
"Create a specific offence to prevent harassment of people breastfeeding","https://petition.parliament.uk/petitions/718232","closed",847
"Publish the economic impact of removing or raising the £100k tax cliff edge","https://petition.parliament.uk/petitions/718244","closed",2922
"Allow employees to claim tax relief for private medical treatment","https://petition.parliament.uk/petitions/718271","closed",32
"Justice for ESN Survivors: apologise and fund financial compensation","https://petition.parliament.uk/petitions/718292","closed",814
"Fund more support for fathers in family courts","https://petition.parliament.uk/petitions/718299","closed",133
"Review children's critical care decision law","https://petition.parliament.uk/petitions/718330","closed",2914
"Create a set of standards for private parking firms that ensure transparency","https://petition.parliament.uk/petitions/718339","closed",64
"Fund more support for student midwives","https://petition.parliament.uk/petitions/718363","closed",161
"Establish an Independent Inquiry into alleged Sexual Abuse in the Armed Forces","https://petition.parliament.uk/petitions/718388","closed",164
"Democratically elect National Park Authorities & the Broads Authority ","https://petition.parliament.uk/petitions/718403","closed",70
"Shut the migrant hotels down now and deport illegal migrants housed there","https://petition.parliament.uk/petitions/718406","closed",257442
"Create a version of the European Accessibility Act (EAA)","https://petition.parliament.uk/petitions/718415","closed",52
"Provide funding to increase police presence from midnight till 6am ","https://petition.parliament.uk/petitions/718423","closed",42
"Require motor dealerships to comply with the Motor Ombudsman's Code of Practice","https://petition.parliament.uk/petitions/718428","closed",23
